,Unnamed: 0,user_id,session_no,session_question_no,learning_node_question_no,question_number_of_choice,is_new_session_id,is_new_topic,is_new_subtopic,is_new_learningnode,is_new_questionid,is_new_session_question_no,is_new_learning_node_question_no,row_id,is_new_session_id_n_new_topic,is_new_session_id_n_new_subtopic,is_new_session_id_n_new_learningnode,is_new_session_id_n_new_questionid,is_new_topic_n_new_subtopic,is_new_topic_n_new_learningnode,is_new_topic_n_new_questionid,is_new_subtopic_n_new_learningnode,is_new_subtopic_n_new_questionid,is_new_learning_node_n_questionid,question_type_Multi choice,question_type_Single choice,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,question_difficulty_medium,n_topic,n_subtopic,n_learningnode,n_questionid,prob_correct,n_prob_correct
1984,1984,2807767388,1.0,3,1,5,1,0,0,0,1,1,0,1984,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
1985,1985,2809369501,3.0,1,1,5,1,0,0,1,1,1,1,1985,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
1986,1986,2809859806,1.0,2,2,4,1,0,0,0,1,1,0,1986,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
1987,1987,2810853045,1.0,3,1,3,1,0,0,0,0,1,1,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
1988,1988,2813665105,12.0,6,2,4,1,0,0,0,0,1,0,1988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
1989,1989,2813990170,1.0,14,2,3,1,0,0,1,1,1,1,1989,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
1990,1990,2814509589,1.0,9,3,5,1,0,0,0,1,1,0,1990,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2
1991,1991,2815076798,10.0,9,3,5,1,0,0,1,1,1,1,1991,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
1992,1992,2815450785,2.0,3,1,5,1,0,0,0,0,1,0,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
1993,1993,2816037908,5.0,9,3,4,1,0,0,0,1,1,1,1993,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
1994,1994,2818139840,6.0,6,1,5,1,0,1,1,1,1,1,1994,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
1995,1995,2819246791,2.0,15,1,5,1,0,0,1,1,1,1,1995,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
1996,1996,2821915920,2.0,2,2,5,1,0,1,1,1,1,1,1996,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
1997,1997,2822074140,1.0,3,1,5,1,0,0,0,0,1,0,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
1998,1998,2826940806,58.0,1,1,4,1,0,0,0,0,1,1,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
1999,1999,2831706818,8.0,14,2,3,1,0,0,0,0,1,0,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2000,2000,2831714246,3.0,2,2,4,1,0,0,1,1,1,1,2000,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2001,2001,2831760797,3.0,9,1,3,1,0,0,0,0,1,0,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2002,2002,2832844678,2.0,2,2,4,1,1,0,1,1,1,1,2002,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2003,2003,2832902818,16.0,14,2,5,1,1,1,1,1,1,1,2003,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2004,2004,2835527614,1.0,2,2,4,1,0,1,1,1,1,1,2004,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2005,2005,2837666401,10.0,5,1,4,1,0,0,1,1,1,1,2005,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2006,2006,2838097027,13.0,14,2,4,1,0,1,1,1,1,1,2006,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2007,2007,2839607826,11.0,4,1,5,1,0,0,1,1,1,1,2007,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2008,2008,2841560954,2.0,1,1,4,1,0,0,0,0,1,0,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2009,2009,2841732271,9.0,8,2,4,1,0,1,1,1,1,1,2009,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0.25,0.25
2010,2010,2843286378,1.0,9,1,4,1,0,0,1,1,1,1,2010,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2011,2011,2843801720,1.0,4,1,4,1,0,0,0,1,1,0,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2012,2012,2845350755,10.0,14,2,5,1,1,1,1,1,1,1,2012,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2013,2013,2847033327,1.0,3,1,5,1,0,1,1,1,1,1,2013,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2014,2014,2847546095,2.0,9,1,3,1,0,0,1,1,1,1,2014,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2015,2015,2851846839,2.0,4,2,4,1,0,0,1,1,1,1,2015,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2016,2016,2853205697,1.0,5,1,4,1,0,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2017,2017,2854193655,2.0,2,2,4,1,1,0,1,1,1,1,2017,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2018,2018,2854913241,1.0,2,1,4,1,0,0,1,1,1,1,2018,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2019,2019,2855588913,14.0,9,1,4,1,0,0,0,0,1,0,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2020,2020,2856005608,2.0,6,3,4,1,0,0,0,0,1,0,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2021,2021,2856424057,5.0,2,2,4,1,0,0,0,0,1,0,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2022,2022,2860323528,2.0,6,2,4,1,0,0,1,1,1,1,2022,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2023,2023,2861033874,5.0,10,2,3,1,0,0,1,1,1,1,2023,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2024,2024,2861610051,1.0,3,1,5,1,0,0,1,1,1,1,2024,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2025,2025,2862519440,15.0,4,2,3,1,0,0,0,0,1,1,2025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2026,2026,2863065417,2.0,1,1,3,1,0,0,1,1,1,1,2026,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2027,2027,2863269012,3.0,10,2,3,1,0,0,0,1,1,1,2027,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2028,2028,2863636402,2.0,2,2,5,1,0,1,1,1,1,1,2028,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2029,2029,2864723867,1.0,3,1,5,1,0,0,0,0,1,0,2029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2030,2030,2866132693,1.0,9,1,3,1,0,0,0,1,1,0,2030,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2031,2031,2868552982,3.0,13,1,4,1,0,0,1,1,1,1,2031,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2032,2032,2868677609,17.0,8,2,4,1,0,0,1,1,1,1,2032,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2033,2033,2869398865,2.0,13,1,4,1,0,0,1,1,1,1,2033,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2034,2034,2869794602,3.0,1,1,4,1,0,0,1,1,1,1,2034,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2035,2035,2871430896,6.0,10,2,4,1,1,1,1,1,1,1,2035,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2036,2036,2872673496,1.0,5,1,5,1,0,0,1,1,1,1,2036,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2037,2037,2874232456,1.0,6,2,5,1,0,1,1,1,1,1,2037,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2038,2038,2874721618,10.0,2,1,4,1,0,0,0,0,1,0,2038,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2039,2039,2876024589,1.0,3,1,4,1,0,0,0,0,1,0,2039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2040,2040,2877634368,5.0,5,1,4,1,0,0,1,1,1,1,2040,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2041,2041,2879941462,6.0,3,1,4,1,0,0,1,1,1,1,2041,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2042,2042,2881842387,1.0,8,2,4,1,1,0,1,1,1,1,2042,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2043,2043,2882172937,1.0,4,1,5,1,0,0,0,0,1,0,2043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0.2,0.2
2044,2044,2883177937,1.0,3,3,4,1,0,1,1,1,1,1,2044,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2045,2045,2883244045,7.0,6,2,4,1,0,0,0,0,1,0,2045,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.25,0.25
2046,2046,2883675773,3.0,14,2,4,1,0,0,1,1,1,1,2046,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2047,2047,2884334359,1.0,2,1,5,1,0,1,1,1,1,1,2047,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2048,2048,2885485869,7.0,1,1,5,1,0,0,0,1,1,0,2048,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2049,2049,2886523253,3.0,1,1,5,1,1,1,1,1,1,1,2049,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2050,2050,2886948095,3.0,2,1,5,1,0,1,0,1,1,0,2050,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2051,2051,2888639941,5.0,8,2,4,1,0,1,1,1,1,1,2051,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2052,2052,2889657019,1.0,9,1,4,1,0,0,0,1,1,1,2052,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2053,2053,2891000947,1.0,7,1,4,1,0,0,1,1,1,1,2053,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2054,2054,2892356148,21.0,6,2,3,1,0,1,1,1,1,1,2054,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2055,2055,2892737301,2.0,4,2,4,1,0,0,1,1,1,1,2055,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2056,2056,2893248015,78.0,9,1,4,1,0,1,0,1,1,0,2056,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2057,2057,2893578349,13.0,14,2,3,1,0,0,0,1,1,0,2057,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2058,2058,2893614799,2.0,15,1,4,1,0,1,1,1,1,1,2058,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2059,2059,2896105979,1.0,3,1,4,1,0,0,1,1,1,1,2059,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2060,2060,2897135806,8.0,6,2,4,1,0,0,0,0,1,0,2060,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2061,2061,2897197243,1.0,2,1,5,1,0,0,0,1,1,0,2061,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2062,2062,2899835640,2.0,9,1,5,1,0,1,1,1,1,1,2062,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2063,2063,2900523150,2.0,6,3,5,1,0,0,1,1,1,1,2063,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2064,2064,2901692611,6.0,14,2,4,1,0,0,1,1,1,1,2064,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2065,2065,2902678910,2.0,1,1,5,1,0,0,1,1,1,1,2065,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2066,2066,2903486251,23.0,12,2,3,1,0,0,0,0,1,1,2066,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2067,2067,2907015240,3.0,7,1,4,1,0,0,0,0,1,0,2067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2068,2068,2908240091,3.0,7,1,4,1,0,1,1,1,1,1,2068,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2069,2069,2911137237,3.0,14,2,3,1,0,0,0,1,1,0,2069,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2070,2070,2914560435,4.0,3,1,5,1,0,0,0,0,1,0,2070,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2071,2071,2916972308,2.0,5,1,5,1,1,1,1,1,1,1,2071,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2072,2072,2917397628,12.0,4,1,5,1,1,1,1,1,1,1,2072,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0.2,0.2
2073,2073,2918327108,13.0,6,1,4,1,0,0,0,0,1,0,2073,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2074,2074,2922699440,1.0,8,1,4,1,0,0,1,1,1,1,2074,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2075,2075,2922815786,1.0,6,2,4,1,0,0,0,0,1,0,2075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2076,2076,2923069115,1.0,8,2,4,1,0,0,0,0,1,0,2076,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2077,2077,2924896469,1.0,3,3,4,1,0,0,0,0,1,0,2077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2078,2078,2925059453,4.0,2,1,4,1,1,0,1,1,1,1,2078,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2079,2079,2926459778,5.0,6,3,5,1,0,0,0,1,1,0,2079,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2080,2080,2926627954,3.0,6,1,4,1,0,0,0,0,1,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2081,2081,2927101806,4.0,3,1,4,1,0,0,1,1,1,1,2081,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2082,2082,2927785795,4.0,3,1,4,1,0,0,1,1,1,1,2082,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2083,2083,2928442002,1.0,12,2,3,1,0,0,1,1,1,1,2083,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2084,2084,2929948913,8.0,3,1,5,1,0,0,0,1,1,0,2084,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2085,2085,2930202660,2.0,2,1,4,1,1,0,1,1,1,1,2085,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2086,2086,2931101185,2.0,6,2,4,1,0,1,1,1,1,1,2086,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2087,2087,2931493965,2.0,2,2,3,1,0,0,0,0,1,0,2087,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2088,2088,2932799374,5.0,8,2,4,1,0,0,0,0,1,0,2088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2089,2089,2934995762,1.0,2,1,4,1,0,0,1,1,1,1,2089,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2090,2090,2936008535,11.0,1,1,5,1,0,1,1,1,1,1,2090,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2091,2091,2936347602,2.0,15,3,5,1,1,0,0,1,1,0,2091,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2092,2092,2937708623,1.0,2,2,4,1,0,0,1,1,1,1,2092,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2093,2093,2939964274,1.0,8,2,3,1,1,0,1,1,1,1,2093,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2094,2094,2940735288,1.0,2,1,4,1,0,1,1,1,1,1,2094,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2095,2095,2943572067,1.0,8,2,4,1,0,0,0,0,1,0,2095,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.25,0.25
2096,2096,2943890023,1.0,9,3,4,1,0,1,1,1,1,1,2096,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2097,2097,2944532173,2.0,12,3,5,1,0,0,1,1,1,1,2097,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2098,2098,2944761833,1.0,3,1,4,1,0,0,0,0,1,1,2098,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2099,2099,2946029750,3.0,7,1,3,1,0,0,0,0,1,1,2099,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2100,2100,2953673287,1.0,6,2,4,1,0,1,1,1,1,1,2100,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2101,2101,2954928109,1.0,2,2,4,1,0,0,1,1,1,1,2101,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2102,2102,2955059624,1.0,6,2,4,1,1,0,1,1,1,1,2102,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2103,2103,2956283108,10.0,3,1,4,1,0,0,0,1,1,0,2103,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2104,2104,2957014804,5.0,6,2,4,1,0,0,1,1,1,1,2104,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2105,2105,2960474190,1.0,13,1,4,1,0,1,1,1,1,1,2105,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2106,2106,2960708212,4.0,2,2,5,1,0,0,0,0,1,1,2106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2107,2107,2960873209,18.0,4,1,4,1,0,0,1,1,1,1,2107,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2108,2108,2963404185,9.0,26,2,3,1,0,0,1,1,1,1,2108,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2109,2109,2963568988,17.0,2,2,3,1,0,0,1,1,1,1,2109,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2110,2110,2963798485,1.0,9,1,5,1,0,0,0,0,1,0,2110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2111,2111,2964908318,3.0,6,2,3,1,0,0,0,0,1,0,2111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2112,2112,2965342773,3.0,10,2,3,1,0,0,1,1,1,1,2112,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2113,2113,2968146056,3.0,4,1,4,1,0,0,0,1,1,1,2113,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2114,2114,2969877067,1.0,15,1,4,1,0,1,1,1,1,1,2114,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2115,2115,2970277369,2.0,4,1,5,1,1,1,1,1,1,1,2115,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2116,2116,2971705023,19.0,2,2,4,1,0,0,0,0,1,0,2116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2117,2117,2973031242,1.0,16,2,3,1,0,0,0,1,1,1,2117,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2118,2118,2973118555,7.0,8,2,4,1,0,0,1,1,1,1,2118,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2119,2119,2974145502,94.0,11,1,5,1,0,0,0,0,1,0,2119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2120,2120,2974795259,1.0,2,1,4,1,0,0,0,0,1,0,2120,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0.25,0.25
2121,2121,2975002739,4.0,10,2,3,1,0,0,1,1,1,1,2121,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2122,2122,2976540887,27.0,8,2,4,1,0,0,0,1,1,1,2122,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2123,2123,2979704976,1.0,5,1,4,1,0,0,0,0,1,0,2123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2124,2124,2980334728,5.0,6,3,4,1,0,0,1,1,1,1,2124,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2125,2125,2983339313,1.0,6,2,5,1,0,0,1,1,1,1,2125,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2126,2126,2984594837,1.0,3,3,4,1,0,0,1,1,1,1,2126,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2127,2127,2985281608,5.0,1,1,4,1,0,1,1,1,1,1,2127,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2128,2128,2985919226,1.0,2,2,4,1,0,1,1,1,1,1,2128,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2129,2129,2986025410,2.0,4,1,5,1,0,0,1,1,1,1,2129,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2130,2130,2988206887,2.0,14,2,5,1,0,1,1,1,1,1,2130,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2131,2131,2988522110,4.0,1,1,4,1,0,0,0,0,1,0,2131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2132,2132,2989774649,4.0,6,3,4,1,1,0,1,1,1,1,2132,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2133,2133,2991058882,12.0,10,2,3,1,0,0,0,0,1,0,2133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
2134,2134,2991751041,3.0,9,3,5,1,0,0,0,1,1,0,2134,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
2135,2135,2993063837,1.0,12,2,4,1,0,0,1,1,1,1,2135,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2136,2136,2993312408,1.0,6,1,4,1,0,1,1,1,1,1,2136,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2137,2137,2994267731,6.0,8,2,4,1,0,0,0,0,1,0,2137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
2138,2138,2996433373,2.0,3,1,4,1,0,0,1,1,1,1,2138,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
